snap(14,-13,16)
sky(191,215,255)
fog(195,207,230)
ground(162,144,112)
polys(162,114,120)
fadefrom(5000)
density(5)
nlaps(2)
name(Mansion Of Spirituality)

set(47,0,0,0)p
set(10,0,5600,0)p
set(49,350,5400,180)
set(49,-350,3525,0)
set(10,0,11200,0)p
set(14,0,15750,0)
chk(40,0,14000,0)r
set(13,4580,17270,120)p
set(10,10210,18790,90)p
set(10,15810,18790,90)p
set(10,21410,18790,-90)
set(10,27010,18790,-90)
set(10,32610,18790,90)
set(10,38210,18790,90)
set(10,43810,18790,-90)p
set(10,49410,18790,-90)p
set(14,53960,18790,180)
chk(40,52210,18790,90)r
set(10,53960,23340,180)
set(10,53960,28940,180)
set(28,53960,26875,180)pr
set(10,53960,34540,180)p
set(14,53960,39090,-90)
chk(40,53960,37340,0)r
set(10,49410,39090,-90)p
set(10,43810,39090,-90)
set(10,38210,39090,-90)
set(29,42250,39090,-90)pr
set(10,32610,39090,-90)p
set(10,27010,39090,-90)p
set(10,21410,39090,-90)p
set(10,15810,39090,-90)p
set(10,10210,39090,-90)p
set(10,-25790,38395,-90)p
set(14,-21240,38395,-90)pt
set(10,-21240,33845,0)p
set(10,-21240,28245,0)p
set(10,-21240,22645,0)p
set(10,-21240,17045,0)p
set(10,-21240,11445,0)
set(10,-21240,5845,0)
set(49,-21590,9530,0)ph
set(10,-21240,245,0)p
set(10,-21240,-5355,0)p
set(13,-19720,-10985,30)
set(23,-18200,-13815,0)
set(26,-18200,-14650,0)pr
set(13,-22760,-16645,210)
set(10,-21240,-22275,180)p
set(10,-21240,-27875,180)p
set(14,-21240,-32425,90)
set(10,-16690,-32425,-90)
set(10,-11090,-32425,-90)
set(32,-14225,-32775,90)pr
set(32,-11750,-32775,90)pr
set(14,-6540,-32425,180)pt
set(20,-6540,-27875,180)p
set(24,-6540,-25075,0)p
set(15,-6540,-14375,0)
set(24,-6540,-11575,0)
set(35,-6540,-11825,180)pr
set(15,-6540,-1525,0)
set(24,-6540,1275,0)
set(35,-6540,975,180)pr
set(10,-6540,11140,0)
set(12,-5020,16770,-30)p
set(14,-3500,21350,0)pt
set(13,1080,22870,-60)p
set(14,5660,24390,180)pt
set(10,5660,28940,0)
set(32,6010,30750,180)pr
set(10,5660,34540,0)
set(32,5310,34725,180)pr
set(14,5660,39090,0)
chk(40,7410,39090,90)r
set(12,21440,17270,-120)
set(10,27070,15750,-90)
set(38,24375,15750,90)
set(38,26550,15750,90)
set(10,32670,15750,-90)
set(38,30841,15750,90)
set(38,28725,15750,90)
set(23,35470,15750,90)
set(10,32670,21830,-90)
set(30,34650,15750,-90)pl
set(10,27070,21830,-90)
set(38,30625,21830,90)
set(38,28625,21830,90)
set(38,26475,21830,90)
set(13,21440,20310,-60)
set(28,25325,18790,90)pr
set(38,24770,21830,90)
set(23,35470,21830,90)
set(28,35850,18790,90)
set(30,34750,21830,-90)pl
set(14,44855,10395,-90)pt
set(10,44855,5845,180)p
set(10,44855,245,180)p
set(10,44855,-5355,180)
set(33,44855,-3775,0)pr
set(10,44855,-10955,180)
set(33,44855,-9750,0)pr
set(10,44855,-16555,180)
set(33,44855,-15100,0)pr
set(10,44855,-22155,180)p
set(38,44855,-19225,0)
set(38,44855,-23650,0)
set(10,44855,-27755,180)
set(38,44855,-27875,0)
set(10,44855,-33355,180)
set(27,44855,-31375,0)pr
